year,data_mean_global,data_mean_nh,data_mean_sh
2465,1388.59999973969,1388.60012006535,1388.59987941403
2466,1388.07999973966,1388.08012006532,1388.079879414
2467,1387.55999973968,1387.56012006534,1387.55987941403
2468,1387.0499997397,1387.05012006535,1387.04987941404
2469,1386.52999973966,1386.53012006532,1386.529879414
2470,1386.01999973967,1386.02012006533,1386.01987941402
2471,1385.49999973968,1385.50012006534,1385.49987941402
2472,1384.98999973968,1384.99012006533,1384.98987941402
2473,1384.47999973969,1384.48012006535,1384.47987941403
2474,1383.96999973967,1383.97012006533,1383.96987941402
2475,1383.44999973969,1383.45012006535,1383.44987941403
2476,1382.93999973967,1382.94012006533,1382.93987941401
2477,1382.42999973968,1382.43012006533,1382.42987941402
2478,1381.92999973969,1381.93012006534,1381.92987941403
2479,1381.41999973967,1381.42012006533,1381.41987941401
2480,1380.90999973966,1380.91012006531,1380.909879414
2481,1380.39999973968,1380.40012006533,1380.39987941402
2482,1379.88999973968,1379.89012006534,1379.88987941402
2483,1379.38999973967,1379.39012006533,1379.38987941401
2484,1378.8799997397,1378.88012006536,1378.87987941405
2485,1378.37999973968,1378.38012006534,1378.37987941403
2486,1377.86999973969,1377.87012006534,1377.86987941403
2487,1377.36999973966,1377.37012006531,1377.369879414
2488,1376.86999973969,1376.87012006535,1376.86987941404
2489,1376.35999973966,1376.36012006532,1376.35987941401
2490,1375.85999973965,1375.86012006531,1375.85987941399
2491,1375.35999973971,1375.36012006537,1375.35987941405
2492,1374.85999973966,1374.86012006532,1374.85987941401
2493,1374.35999973971,1374.36012006536,1374.35987941405
2494,1373.85999973966,1373.86012006532,1373.85987941401
2495,1373.35999973965,1373.36012006531,1373.359879414
2496,1372.86999973968,1372.87012006534,1372.86987941403
2497,1372.3699997397,1372.37012006535,1372.36987941404
2498,1371.86999973969,1371.87012006534,1371.86987941403
2499,1371.37999973968,1371.38012006534,1371.37987941403
2500,1371.12999973968,1371.13012006533,1371.12987941402
