year,data_mean_global,data_mean_nh,data_mean_sh
2401,389.391999739678,389.392120065334,389.391879414022
2402,389.333999739678,389.334120065335,389.333879414022
2403,389.275999739678,389.276120065334,389.275879414022
2404,389.217999739678,389.218120065335,389.217879414022
2405,389.160999739678,389.161120065335,389.160879414022
2406,389.102999739679,389.103120065335,389.102879414022
2407,389.045999739678,389.046120065334,389.045879414022
2408,388.988999739678,388.989120065335,388.988879414022
2409,388.931999739678,388.932120065334,388.931879414022
2410,388.874999739678,388.875120065334,388.874879414021
2411,388.817999739678,388.818120065335,388.817879414022
2412,388.761999739679,388.762120065335,388.761879414022
2413,388.704999739678,388.705120065334,388.704879414022
2414,388.648999739678,388.649120065334,388.648879414022
2415,388.592999739679,388.593120065335,388.592879414022
2416,388.535999739678,388.536120065334,388.535879414022
2417,388.479999739679,388.480120065335,388.479879414022
2418,388.424999739678,388.425120065335,388.424879414022
2419,388.368999739678,388.369120065335,388.368879414022
2420,388.312999739678,388.313120065334,388.312879414022
2421,388.257999739677,388.258120065334,388.257879414021
2422,388.201999739679,388.202120065335,388.201879414023
2423,388.146999739679,388.147120065335,388.146879414022
2424,388.091999739677,388.092120065334,388.091879414021
2425,388.036999739679,388.037120065335,388.036879414022
2426,387.981999739678,387.982120065334,387.981879414021
2427,387.927999739677,387.928120065333,387.927879414021
2428,387.872999739679,387.873120065335,387.872879414023
2429,387.818999739678,387.819120065335,387.818879414022
2430,387.763999739679,387.764120065335,387.763879414022
2431,387.709999739678,387.710120065334,387.709879414021
2432,387.655999739677,387.656120065334,387.655879414021
2433,387.601999739678,387.602120065335,387.601879414022
2434,387.547999739679,387.548120065335,387.547879414022
2435,387.493999739677,387.494120065334,387.493879414021
2436,387.440999739677,387.441120065333,387.44087941402
2437,387.386999739677,387.387120065333,387.386879414021
2438,387.333999739677,387.334120065334,387.333879414021
2439,387.279999739679,387.280120065336,387.279879414023
2440,387.226999739679,387.227120065335,387.226879414023
2441,387.173999739678,387.174120065335,387.173879414022
2442,387.12099973968,387.121120065336,387.120879414023
2443,387.067999739679,387.068120065335,387.067879414023
2444,387.015999739677,387.016120065333,387.01587941402
2445,386.962999739679,386.963120065335,386.962879414023
2446,386.910999739677,386.911120065333,386.91087941402
2447,386.857999739679,386.858120065336,386.857879414023
2448,386.80599973968,386.806120065336,386.805879414023
2449,386.753999739679,386.754120065335,386.753879414022
2450,386.701999739679,386.702120065336,386.701879414023
2451,386.64999973968,386.650120065336,386.649879414023
2452,386.597999739677,386.598120065333,386.597879414021
2453,386.545999739677,386.546120065333,386.54587941402
2454,386.494999739676,386.495120065333,386.49487941402
2455,386.442999739677,386.443120065333,386.442879414021
2456,386.391999739679,386.392120065335,386.391879414022
2457,386.339999739679,386.340120065335,386.339879414022
2458,386.288999739677,386.289120065333,386.28887941402
2459,386.237999739677,386.238120065333,386.237879414021
2460,386.186999739679,386.187120065335,386.186879414023
2461,386.135999739679,386.136120065335,386.135879414023
2462,386.08599973968,386.086120065336,386.085879414024
2463,386.034999739676,386.035120065332,386.034879414019
2464,385.983999739678,385.984120065334,385.983879414021
2465,385.933999739679,385.934120065336,385.933879414023
2466,385.883999739676,385.884120065333,385.88387941402
2467,385.832999739679,385.833120065335,385.832879414023
2468,385.78299973968,385.783120065337,385.782879414024
2469,385.732999739676,385.733120065333,385.73287941402
2470,385.682999739678,385.683120065334,385.682879414021
2471,385.632999739678,385.633120065335,385.632879414022
2472,385.583999739678,385.584120065335,385.583879414022
2473,385.53399973968,385.534120065336,385.533879414023
2474,385.483999739678,385.484120065334,385.483879414021
2475,385.434999739679,385.435120065336,385.434879414023
2476,385.385999739678,385.386120065334,385.385879414021
2477,385.335999739678,385.336120065334,385.335879414022
2478,385.286999739679,385.287120065335,385.286879414023
2479,385.237999739677,385.238120065334,385.237879414021
2480,385.188999739676,385.189120065332,385.18887941402
2481,385.139999739678,385.140120065334,385.139879414022
2482,385.091999739678,385.092120065335,385.091879414022
2483,385.042999739677,385.043120065334,385.042879414021
2484,384.994999739681,384.995120065337,384.994879414024
2485,384.945999739679,384.946120065335,384.945879414023
